seed,background_user_count,pdb_user_count,pdb_ms,pdb_packet_kb,baseline_edge_pdb_satisfaction_rate,proposed_edge_pdb_satisfaction_rate,delta_pdb_satisfaction_rate,center_throughput_retention,delta_prb_utilization,delta_center_prb_share,delta_edge_prb_share
16,48,4,300,50,0.0,0.0,0.0,1.11007329832,0.0,-0.015110500610500593,0.015110500610500566
16,48,4,300,150,0.0,0.0,0.0,0.539902069752,0.0,-0.06588461538461539,0.06588461538461543
16,48,4,300,300,0.0,0.0,0.0,0.539309350721,0.0,-0.0658876678876679,0.06588766788766787
16,48,4,500,50,0.0375,0.1875,0.15,1.03070733297,-6.715506715493369e-06,-0.008103219265060413,0.008103219265060413
16,48,4,500,150,0.0,0.0,0.0,0.208669014924,0.0,-0.2267399267399267,0.22673992673992682
16,48,4,500,300,0.0,0.0,0.0,0.219307704447,0.0,-0.20726556776556776,0.20726556776556782
16,48,10,100,50,0.0,0.0,0.0,0.238193433218,0.0,-0.12286507936507937,0.1228650793650794
16,48,10,100,150,0.0,0.0,0.0,0.24052315115,0.0,-0.12095299145299146,0.12095299145299143
16,48,10,100,300,0.0,0.0,0.0,0.240255071022,0.0,-0.12087973137973138,0.1208797313797314
16,48,10,300,50,0.0,0.0,0.0,0.283729295449,0.0,-0.12129365079365079,0.12129365079365084
16,48,10,300,150,0.0,0.0,0.0,0.280611645551,0.0,-0.12167277167277168,0.12167277167277168
16,48,10,300,300,0.0,0.0,0.0,0.280091844406,0.0,-0.12191208791208791,0.12191208791208796
16,48,10,500,50,0.0,0.0,0.0,0.3037750421,6.105006105094901e-07,-0.11060511134598329,0.11060511134598328
16,48,10,500,150,0.0,0.0,0.0,0.34399228465,3.0525030525474506e-06,-0.08466833323592501,0.08466833323592504
16,48,10,500,300,0.0,0.0,0.0,0.338728264669,3.0525030525474506e-06,-0.08521717148642904,0.08521717148642904
16,48,16,100,50,0.0,0.0,0.0,0.147740613811,0.0,-0.028862026862026862,0.02886202686202688
16,48,16,100,150,0.0,0.0,0.0,0.142996644849,0.0,-0.029043345543345544,0.029043345543345533
16,48,16,100,300,0.0,0.0,0.0,0.142996644849,0.0,-0.029043345543345544,0.029043345543345533
16,48,16,300,50,0.0,0.0,0.0,0.669710063811,0.0,-0.03629304029304029,0.03629304029304026
16,48,16,300,150,0.0,0.0,0.0,0.810777588865,0.0,-0.012020146520146525,0.012020146520146602
16,48,16,300,300,0.0,0.0,0.0,0.371769851437,0.0,-0.03438339438339438,0.03438339438339433
16,48,16,500,50,0.0,0.0,0.0,0.944716874025,0.0,-0.0024700854700854674,0.0024700854700854258
16,48,16,500,150,0.0,0.0,0.0,0.901051902814,0.0,-0.006369963369963365,0.006369963369963316
16,48,16,500,300,0.0,0.0,0.0,0.814777976916,0.0,-0.011898046398046397,0.011898046398046369
